project_id,project_type,state,district,land_area_hectares,affected_families,legal_disputes,pending_approvals,approval_delay_days,compensation_percentage,documentation_percentage,rehabilitation_percentage,possession_percentage,stakeholder_response_percentage,historical_performance_percentage,sia_to_preliminary_months,land_record_update_days,objection_disposal_days,acquisition_cost_deposit_months,preliminary_to_declaration_months,award_duration_months,rr_implementation_months,official_benchmark_breaches,current_stage,latitude,longitude,delay_days,delayed
LA07079,Power,Gujarat,Rajkot,149.19,223,4,1,53,5.0,23.02,32.95,10.23,11.13,21.57,9.36,93,68,8.69,12.18,20.26,20.74,5,Preliminary Notification,22.280277,70.821627,592,1
LA07080,Irrigation,Madhya Pradesh,Indore,127.16,82,2,1,53,59.96,47.44,61.23,87.47,78.04,72.56,8.81,71,65,4.75,5.1,20.31,20.27,3,Possession,22.611919,76.039719,305,1
LA07081,Metro,Telangana,Warangal,153.9,103,0,3,60,25.05,22.39,24.23,15.1,26.57,34.64,4.74,84,44,6.46,11.58,16.88,15.96,2,Award,17.935455,79.570612,467,1
LA07082,Metro,Punjab,Bathinda,155.38,230,4,3,88,55.12,35.49,75.17,26.16,60.5,70.28,13.65,78,112,6.21,14.19,19.6,8.21,5,Compensation,30.272363,75.1394,531,1
LA07083,Railway,Karnataka,Mysuru,44.69,50,0,0,6,28.71,28.39,66.24,66.31,50.19,47.96,5.48,67,67,5.46,9.05,33.76,8.62,3,Compensation,12.306368,76.64319,429,1
LA07084,Urban Development,Rajasthan,Kota,125.05,127,2,0,53,50.26,57.6,47.09,69.88,51.9,51.71,10.56,53,53,5.04,6.5,23.53,4.07,0,Compensation,25.27579,75.888694,481,1
LA07085,Railway,Uttar Pradesh,Agra,107.79,205,2,0,32,26.79,45.84,31.06,30.43,28.84,43.44,10.67,64,58,5.15,7.43,21.13,16.15,1,Award,27.267212,77.915995,101,0
LA07086,Airport,Rajasthan,Sawai Madhopur,27.66,5,1,1,55,58.58,48.44,63.94,60.21,57.85,55.45,7.87,93,73,5.56,7.62,8.01,13.7,2,Possession,25.916531,76.342433,299,1
LA07087,Metro,Madhya Pradesh,Jabalpur,126.09,134,1,1,42,68.92,59.79,35.82,67.2,52.14,72.38,6.9,83,81,5.44,6.62,21.38,8.64,2,Compensation,23.278389,79.971035,84,0
LA07088,Railway,Uttar Pradesh,Agra,45.85,102,1,1,61,69.93,58.19,44.79,76.21,59.0,62.29,6.66,74,82,7.71,2.0,22.06,14.32,3,Possession,27.214532,78.086587,57,0
LA07089,Industrial Corridor,Karnataka,Belagavi,59.46,79,2,0,18,41.11,38.15,35.32,41.48,54.41,46.97,11.99,65,5,5.77,6.68,11.84,17.74,1,Award,15.882282,74.578434,333,1
LA07090,Railway,Tamil Nadu,Madurai,83.58,62,2,1,32,63.22,72.04,50.68,46.61,68.68,61.4,9.63,31,34,8.0,6.03,9.95,13.25,1,Compensation,10.014618,78.078764,108,0
LA07091,Power,Rajasthan,Kota,194.85,142,4,3,79,25.55,57.79,51.13,22.16,53.15,51.41,10.09,70,39,7.82,12.14,27.85,4.0,3,Award,25.210059,75.854998,473,1
LA07092,Irrigation,Andhra Pradesh,Vijayawada,135.05,213,1,0,55,27.66,63.48,46.05,26.48,36.79,38.15,13.19,78,45,2.02,8.87,24.96,9.57,2,Award,16.548178,80.520462,442,1
LA07093,Irrigation,Maharashtra,Pune,122.36,203,4,2,91,56.07,67.29,51.09,74.92,54.04,59.99,9.98,48,92,4.33,14.25,32.5,15.24,3,Possession,18.427275,73.84844,446,1
LA07094,Industrial Corridor,Punjab,Bathinda,46.93,56,2,0,40,61.85,62.83,73.8,70.75,73.6,74.13,10.5,27,43,3.3,10.36,16.65,8.35,0,Possession,29.969894,75.050677,76,0
LA07095,Metro,Telangana,Nalgonda,162.78,126,2,0,38,49.62,78.3,46.91,39.37,65.38,71.89,5.03,85,60,4.57,8.14,28.68,4.0,1,Compensation,17.012328,79.299126,395,1
LA07096,Railway,Rajasthan,Sawai Madhopur,138.57,151,0,0,78,37.81,51.81,55.2,65.81,52.99,50.12,10.82,38,45,7.1,4.89,20.93,13.95,1,Compensation,25.747605,76.225801,280,1
LA07097,Highway,Andhra Pradesh,Visakhapatnam,79.33,79,1,2,80,70.67,61.08,63.77,40.85,70.93,66.33,6.22,40,56,4.42,10.01,11.18,13.04,0,Compensation,17.803368,83.182501,472,1
LA07098,Power,Telangana,Warangal,191.23,210,3,0,30,49.26,72.18,47.58,53.09,78.67,66.28,4.11,62,66,7.33,10.76,16.2,20.35,4,Compensation,17.997567,79.621961,453,1
LA07099,Power,Gujarat,Vadodara,203.71,108,1,2,40,93.34,85.87,88.27,99.94,65.67,74.9,5.51,44,40,2.71,7.94,16.1,10.6,0,Rehabilitation & Resettlement,22.457297,73.047179,21,0
LA07100,Urban Development,Uttar Pradesh,Lucknow,52.36,10,3,1,48,56.03,58.62,36.15,47.53,62.6,62.37,10.34,53,37,5.66,11.66,27.97,14.47,0,Compensation,26.894374,80.933413,25,0
LA07101,Airport,Gujarat,Ahmedabad,282.89,473,4,2,62,79.7,67.73,72.49,65.56,80.34,70.13,12.58,46,86,7.69,9.6,24.55,12.92,3,Possession,23.057399,72.473535,401,1
LA07102,Highway,Uttar Pradesh,Lucknow,24.37,6,1,1,40,25.22,33.29,31.9,24.25,36.71,43.89,2.37,48,22,5.51,7.92,25.68,8.34,0,Award,26.834818,80.831764,371,1
LA07103,Urban Development,Punjab,Amritsar,11.93,40,1,4,145,45.52,61.99,38.0,75.64,51.71,56.03,10.96,52,73,8.62,13.51,27.65,6.58,3,Compensation,31.641962,74.764851,411,1
LA07104,Irrigation,Rajasthan,Kota,96.75,113,1,3,62,26.57,42.74,35.63,30.37,56.21,54.51,3.99,96,64,6.77,2.48,15.11,12.6,3,Award,25.266431,75.852883,527,1
LA07105,Industrial Corridor,Rajasthan,Sawai Madhopur,42.22,26,2,2,92,31.94,37.61,36.38,54.59,33.79,47.21,10.9,41,68,4.67,5.75,32.86,10.53,2,Compensation,25.924182,76.419074,413,1
LA07106,Railway,Madhya Pradesh,Bhopal,123.15,158,1,1,24,41.21,59.08,73.45,36.82,55.63,50.3,9.06,83,45,6.89,9.03,10.41,7.45,2,Compensation,23.308431,77.362811,115,0
LA07107,Power,Karnataka,Bengaluru Urban,80.42,151,3,1,110,56.59,53.09,43.17,34.4,49.15,61.88,8.81,55,53,9.45,9.18,13.71,19.15,2,Compensation,12.95679,77.643073,422,1
LA07108,Industrial Corridor,Gujarat,Ahmedabad,17.78,5,2,2,66,68.65,85.27,71.8,77.33,64.72,73.46,11.66,57,11,1.93,10.66,38.47,13.67,1,Possession,23.176186,72.619787,168,1
LA07109,Industrial Corridor,Tamil Nadu,Salem,380.91,646,2,4,76,84.3,59.42,80.81,62.75,56.37,63.89,7.73,54,89,6.3,11.16,29.79,15.54,2,Possession,11.605759,78.234163,291,1
LA07110,Irrigation,Rajasthan,Jodhpur,236.29,189,4,1,65,46.24,41.99,34.53,29.31,38.84,65.71,10.84,76,68,4.57,9.38,16.9,11.63,2,Award,26.270607,73.020032,424,1
LA07111,Metro,Andhra Pradesh,Visakhapatnam,36.82,46,3,2,83,83.01,83.71,81.22,72.29,81.59,93.95,14.43,47,80,1.28,12.02,18.23,9.16,3,Rehabilitation & Resettlement,17.767686,83.172799,379,1
LA07112,Airport,Telangana,Hyderabad,120.06,224,2,0,48,39.38,38.13,5.0,10.87,19.35,26.02,10.75,69,57,6.31,7.56,19.71,25.92,3,Preliminary Notification,17.531515,78.412711,454,1
LA07113,Urban Development,Tamil Nadu,Salem,68.25,127,2,0,9,20.56,19.03,9.11,36.53,31.76,22.25,13.17,104,96,8.86,9.94,29.15,5.53,4,Award,11.716209,78.126975,546,1
LA07114,Metro,Gujarat,Ahmedabad,34.96,8,1,2,108,30.74,35.53,45.56,38.29,44.81,45.32,7.18,71,63,4.1,7.3,11.41,10.01,2,Award,23.104298,72.594522,441,1
LA07115,Airport,Maharashtra,Nashik,175.31,110,1,2,43,48.75,62.5,55.44,75.78,54.46,62.29,13.54,61,52,2.9,10.97,22.41,13.29,2,Compensation,20.04685,73.834746,369,1
LA07116,Power,Tamil Nadu,Coimbatore,142.32,201,0,1,62,56.02,78.46,61.47,76.41,100.0,71.44,10.55,48,44,4.14,12.63,26.36,6.43,1,Possession,10.979592,76.976389,493,1
LA07117,Airport,Uttar Pradesh,Varanasi,116.79,132,2,1,70,56.93,42.22,52.01,41.12,57.93,44.33,10.84,80,59,6.35,5.54,19.17,26.85,3,Compensation,25.318093,83.03841,402,1
LA07118,Airport,Maharashtra,Nashik,75.65,116,2,4,168,55.66,71.95,79.27,53.55,44.71,82.15,9.42,74,40,7.33,13.24,12.34,5.35,3,Possession,19.988785,73.790209,383,1
LA07119,Power,Karnataka,Belagavi,36.82,38,3,0,37,59.11,56.74,52.67,22.88,48.81,31.52,10.66,53,57,4.83,11.85,18.23,17.3,0,Compensation,15.727516,74.590266,97,0
LA07120,Highway,Karnataka,Bengaluru Urban,411.27,562,5,0,28,65.55,65.64,33.08,70.45,55.16,52.93,16.91,47,47,3.75,12.4,26.17,20.21,3,Compensation,12.903464,77.569063,306,1
LA07121,Airport,Punjab,Ludhiana,33.25,34,3,5,139,54.25,41.67,45.32,52.65,54.69,31.32,12.15,73,114,10.49,11.64,11.86,12.69,4,Compensation,30.877418,76.024522,69,0
LA07122,Highway,Telangana,Karimnagar,144.69,169,4,2,108,51.73,37.75,45.66,48.36,46.88,64.74,8.27,55,61,7.43,8.34,22.75,13.89,2,Compensation,18.391169,79.240793,373,1
LA07123,Airport,Gujarat,Rajkot,150.89,130,0,0,8,57.89,76.66,44.78,62.8,68.61,69.71,17.07,10,33,3.33,5.24,24.6,8.89,1,Compensation,22.398997,70.618114,499,1
LA07124,Irrigation,Rajasthan,Kota,161.54,235,2,1,37,71.65,83.82,78.54,77.29,72.31,76.1,10.19,57,57,3.72,4.98,12.42,12.84,0,Possession,25.21601,75.809114,389,1
LA07125,Railway,Tamil Nadu,Salem,25.85,31,0,1,25,43.81,41.4,18.23,39.27,60.63,51.64,5.24,44,37,1.0,7.69,10.47,15.95,0,Award,11.757782,78.202507,72,0
LA07126,Urban Development,Gujarat,Rajkot,21.48,5,1,0,17,51.83,54.48,69.61,64.0,71.8,66.92,8.51,54,41,5.06,11.45,12.94,8.14,0,Possession,22.404568,70.79641,0,0
LA07127,Urban Development,Karnataka,Dharwad,28.98,8,0,0,66,35.99,54.28,17.93,51.29,33.91,52.23,9.67,73,5,4.63,7.69,5.72,13.07,1,Award,15.570282,75.011389,368,1
LA07128,Metro,Rajasthan,Jodhpur,66.85,104,0,0,14,45.13,55.19,43.79,60.24,52.71,57.78,6.32,75,33,5.43,3.74,23.97,17.1,1,Compensation,26.229082,73.082792,113,0
LA07129,Metro,Gujarat,Ahmedabad,48.45,47,1,2,53,63.56,55.92,58.73,70.25,73.57,84.03,8.61,27,21,1.02,8.42,10.84,6.5,0,Possession,23.045439,72.52181,33,0
LA07130,Irrigation,Tamil Nadu,Salem,261.63,466,2,2,69,5.0,13.8,9.38,18.24,10.55,26.23,13.8,88,59,3.47,8.01,21.28,10.62,2,Preliminary Notification,11.617977,78.060033,530,1
LA07131,Industrial Corridor,Madhya Pradesh,Jabalpur,16.48,42,1,1,39,38.35,50.91,52.71,45.91,31.02,24.99,12.75,76,89,1.96,8.63,18.26,4.0,3,Compensation,23.176158,79.996536,91,0
LA07132,Airport,Andhra Pradesh,Visakhapatnam,87.23,90,2,1,66,57.58,64.14,70.19,63.25,53.93,65.98,9.28,31,32,3.9,10.94,9.79,14.12,0,Possession,17.780353,83.08298,76,0
LA07133,Irrigation,Punjab,Amritsar,54.56,74,4,1,101,44.37,55.16,73.54,63.34,59.47,62.7,9.77,74,53,4.28,10.39,13.59,23.09,2,Possession,31.568373,74.868283,17,0
LA07134,Urban Development,Gujarat,Rajkot,230.7,196,1,0,59,40.08,32.43,40.55,47.94,51.04,52.32,2.66,85,58,2.45,9.68,34.4,19.67,3,Compensation,22.165138,70.924162,458,1
LA07135,Railway,Andhra Pradesh,Guntur,48.87,87,2,0,41,73.0,85.32,75.08,78.65,73.2,65.51,11.45,38,41,3.56,7.6,13.25,6.51,0,Possession,16.339865,80.473673,112,0
LA07136,Urban Development,Punjab,Patiala,138.68,129,5,2,79,30.28,38.95,26.29,33.55,34.61,43.48,14.9,103,12,4.19,11.04,26.19,14.06,2,Award,30.41894,76.437641,434,1
LA07137,Metro,Punjab,Bathinda,180.72,305,3,2,51,62.6,69.65,79.62,50.35,44.29,72.43,11.08,45,27,7.72,12.04,27.27,15.15,2,Possession,30.150965,74.806064,275,1
LA07138,Urban Development,Punjab,Amritsar,136.95,106,0,0,32,44.69,24.63,76.84,58.82,47.57,64.2,12.55,65,34,4.29,8.26,17.97,19.46,3,Possession,31.572385,74.878636,392,1
LA07139,Highway,Punjab,Amritsar,89.99,84,1,3,122,28.1,62.94,50.55,46.2,62.18,65.76,10.64,63,31,7.34,10.5,26.86,7.99,2,Compensation,31.6328,74.707198,416,1
LA07140,Highway,Uttar Pradesh,Varanasi,156.82,194,3,4,139,59.61,53.0,47.87,42.52,43.95,70.61,15.71,90,36,11.58,13.45,18.37,7.41,4,Compensation,25.391821,83.019448,514,1
LA07141,Urban Development,Punjab,Patiala,168.53,331,2,2,67,28.2,47.61,48.19,28.71,46.92,31.19,4.75,99,39,6.71,8.05,16.0,15.67,2,Award,30.298998,76.439428,35,0
LA07142,Airport,Madhya Pradesh,Jabalpur,75.1,87,5,1,38,6.92,25.46,22.67,51.69,38.6,42.62,8.75,51,5,7.15,8.72,5.0,15.89,1,Award,23.22386,79.981192,344,1
LA07143,Urban Development,Punjab,Amritsar,35.65,78,3,1,52,28.55,20.42,19.82,23.76,5.0,18.04,10.22,101,34,6.19,11.05,23.85,20.53,3,Award,31.684807,74.978548,571,1
LA07144,Irrigation,Gujarat,Ahmedabad,306.94,482,6,3,131,26.39,31.01,27.13,32.94,57.75,62.57,10.13,94,96,6.52,10.31,21.98,21.31,4,Award,22.90172,72.529069,557,1
LA07145,Metro,Andhra Pradesh,Guntur,44.64,12,0,0,19,38.37,87.12,83.06,95.57,80.68,87.35,15.41,47,63,8.27,4.61,9.04,4.0,3,Possession,16.130606,80.4591,403,1
LA07146,Highway,Telangana,Nalgonda,55.31,104,2,4,99,64.49,64.19,48.5,45.46,61.81,67.74,14.28,34,5,9.29,10.37,33.77,12.06,3,Compensation,17.159129,79.292603,498,1
LA07147,Railway,Telangana,Hyderabad,64.31,126,1,1,41,32.99,23.45,34.26,16.82,39.09,37.73,9.23,102,53,6.97,4.49,29.13,15.77,2,Award,17.365182,78.397403,438,1
LA07148,Airport,Rajasthan,Kota,73.93,89,3,0,34,55.72,57.49,48.34,50.08,66.37,73.61,7.64,57,49,5.25,8.44,8.78,8.46,0,Compensation,25.246045,75.713539,55,0
LA07149,Airport,Tamil Nadu,Chennai,91.28,125,0,3,70,57.24,64.1,63.43,74.93,64.48,61.27,8.53,80,5,9.11,9.55,22.42,7.25,2,Possession,13.007373,80.194339,91,0
LA07150,Urban Development,Tamil Nadu,Salem,32.4,42,6,1,117,57.62,64.81,61.42,37.19,42.22,73.31,8.61,64,50,6.59,15.49,22.64,11.52,3,Compensation,11.73132,78.055044,437,1
LA07151,Highway,Gujarat,Ahmedabad,23.13,45,2,2,58,52.26,62.91,24.21,65.22,61.5,69.27,11.18,55,54,7.58,13.18,26.71,13.19,2,Compensation,23.055356,72.467826,339,1
LA07152,Irrigation,Gujarat,Ahmedabad,497.87,913,5,2,103,46.62,75.4,75.57,57.53,52.6,71.5,16.07,58,101,4.6,12.5,22.94,24.97,4,Compensation,23.156593,72.398706,10,0
LA07153,Industrial Corridor,Karnataka,Bengaluru Urban,194.52,258,0,2,58,35.93,51.88,59.55,56.51,64.58,52.07,13.1,44,67,5.62,8.2,13.72,6.12,2,Compensation,12.867395,77.673968,42,0
LA07154,Urban Development,Rajasthan,Sawai Madhopur,45.41,18,2,1,50,30.37,51.96,25.77,32.18,62.93,49.23,8.27,60,50,4.49,4.67,19.33,17.52,0,Award,25.8663,76.435446,349,1
LA07155,Irrigation,Andhra Pradesh,Guntur,24.97,24,1,4,61,47.81,54.13,74.61,76.87,71.89,75.08,9.55,57,60,6.04,6.15,17.65,11.12,1,Possession,16.235961,80.408767,301,1
LA07156,Industrial Corridor,Tamil Nadu,Chennai,34.2,54,3,1,53,38.77,51.98,40.14,49.58,49.95,62.15,8.43,59,49,6.25,8.59,14.93,17.1,1,Compensation,13.208772,80.362253,338,1
LA07157,Airport,Rajasthan,Jaipur,42.46,5,2,3,88,56.87,61.57,56.35,54.16,41.41,52.9,10.98,50,37,1.31,12.73,11.19,10.77,1,Compensation,26.915299,75.774608,40,0
LA07158,Urban Development,Maharashtra,Mumbai,44.05,102,5,1,53,42.79,50.54,59.92,46.03,51.36,51.58,11.33,75,65,5.78,12.05,21.24,7.36,3,Compensation,19.064186,72.880712,445,1
LA07159,Highway,Uttar Pradesh,Varanasi,118.43,41,0,0,47,12.05,45.04,58.82,25.5,34.84,37.13,12.02,66,44,4.41,11.13,36.05,20.37,4,Award,25.329339,82.90496,485,1
LA07160,Railway,Gujarat,Rajkot,91.5,100,2,0,14,24.16,31.37,48.82,29.07,51.66,47.17,11.95,61,39,4.92,4.29,24.63,16.23,1,Award,22.257544,70.743664,17,0
LA07161,Urban Development,Madhya Pradesh,Bhopal,10.85,45,1,0,59,55.48,62.42,55.93,72.16,59.89,69.15,5.89,34,25,5.6,7.66,21.43,6.29,0,Possession,23.25284,77.349378,227,1
LA07162,Airport,Uttar Pradesh,Varanasi,456.28,605,4,2,107,69.82,74.08,68.66,56.42,77.29,77.41,10.63,76,58,3.84,8.02,18.87,22.56,2,Possession,25.279824,83.031431,407,1
LA07163,Power,Karnataka,Dharwad,107.35,65,3,0,14,13.8,37.02,34.2,40.71,44.56,45.57,11.06,38,59,2.84,4.34,21.99,11.74,0,Award,15.40479,74.97052,256,1
LA07164,Metro,Rajasthan,Kota,198.68,114,1,0,29,44.36,62.29,56.97,51.43,50.94,66.08,12.71,25,89,2.01,10.02,13.09,15.51,2,Compensation,25.214238,75.865077,351,1
LA07165,Airport,Maharashtra,Nagpur,445.84,497,3,3,108,35.54,38.02,23.37,65.66,62.62,73.49,7.04,94,22,5.48,12.74,15.4,13.3,2,Compensation,21.215709,78.946906,431,1
LA07166,Airport,Madhya Pradesh,Indore,49.53,62,0,2,93,52.46,61.32,45.74,81.21,57.52,46.78,15.05,49,49,2.78,9.8,11.53,6.96,1,Compensation,22.772868,75.956802,262,1
LA07167,Irrigation,Andhra Pradesh,Guntur,12.2,5,2,1,37,71.1,73.72,60.99,59.51,60.27,57.47,8.23,48,37,6.91,9.63,16.45,4.0,1,Possession,16.277347,80.405837,27,0
LA07168,Airport,Karnataka,Belagavi,30.58,25,2,0,44,68.56,68.4,62.17,82.42,61.66,92.23,14.34,54,83,2.55,10.88,37.3,12.24,3,Possession,15.821925,74.501907,313,1
LA07169,Power,Madhya Pradesh,Bhopal,39.13,80,1,1,111,38.97,55.45,53.35,47.92,40.87,55.85,15.14,82,48,8.57,10.06,18.25,12.01,3,Compensation,23.281127,77.450276,388,1
LA07170,Highway,Madhya Pradesh,Gwalior,312.49,299,5,1,27,36.77,10.56,21.92,35.93,53.68,41.11,8.56,63,5,7.39,6.5,17.9,27.27,3,Award,26.242523,78.137995,523,1
LA07171,Irrigation,Madhya Pradesh,Bhopal,20.69,39,2,2,66,54.87,44.07,23.34,36.44,52.89,44.19,6.63,43,47,4.93,10.72,18.24,4.0,0,Award,23.106412,77.417739,224,1
LA07172,Railway,Karnataka,Bengaluru Urban,60.34,124,0,2,210,64.44,81.99,67.7,71.65,57.26,62.37,14.26,39,9,4.27,5.04,22.82,11.93,1,Possession,13.041359,77.463239,360,1
LA07173,Railway,Madhya Pradesh,Jabalpur,24.11,9,0,1,89,71.47,57.91,71.03,49.54,50.68,66.12,9.51,42,29,8.05,5.36,13.42,9.96,1,Possession,23.290785,80.051424,459,1
LA07174,Railway,Andhra Pradesh,Vijayawada,75.84,151,1,0,17,64.76,61.35,65.25,53.38,38.81,52.1,7.77,60,30,5.19,10.87,18.6,21.15,1,Possession,16.508663,80.725518,322,1
LA07175,Industrial Corridor,Karnataka,Belagavi,36.13,49,2,2,76,42.19,66.25,73.31,56.17,46.68,55.38,9.98,55,28,6.32,9.05,20.39,15.41,1,Compensation,15.778763,74.379004,353,1
LA07176,Power,Telangana,Warangal,38.04,74,6,2,78,60.89,74.9,63.57,78.59,61.34,72.66,15.64,73,96,6.95,16.2,33.26,12.95,6,Possession,18.147082,79.586112,525,1
LA07177,Industrial Corridor,Gujarat,Ahmedabad,123.53,141,1,1,91,78.41,62.53,76.1,74.9,69.49,78.95,6.76,61,69,8.52,7.86,19.79,11.21,3,Possession,23.066421,72.521446,5,0
LA07178,Highway,Andhra Pradesh,Kurnool,181.72,207,2,3,88,75.95,80.11,85.6,73.91,58.15,80.31,9.62,79,50,4.51,8.25,35.89,7.88,2,Rehabilitation & Resettlement,15.878102,78.204446,422,1
LA07179,Airport,Telangana,Warangal,55.64,45,3,3,81,36.49,48.94,49.89,34.02,24.87,43.96,9.52,56,14,5.46,4.22,5.0,19.26,1,Compensation,17.917694,79.536811,400,1
LA07180,Highway,Karnataka,Belagavi,49.36,91,2,3,137,38.91,63.38,78.36,69.46,68.1,61.12,11.77,41,22,8.77,11.04,14.41,18.33,2,Possession,15.767005,74.566702,399,1
LA07181,Highway,Madhya Pradesh,Jabalpur,36.43,79,3,1,25,43.28,44.95,59.34,38.91,54.05,59.76,12.46,91,74,5.96,9.18,22.6,11.73,3,Compensation,23.263687,80.032794,1,0
LA07182,Railway,Telangana,Nalgonda,65.38,97,3,0,71,35.27,53.59,70.28,62.0,53.73,46.61,8.53,116,81,5.19,10.03,28.8,14.13,2,Compensation,17.130432,79.487421,56,0
LA07183,Airport,Karnataka,Bengaluru Urban,55.01,56,2,1,110,57.84,43.45,72.08,62.48,65.62,54.97,10.97,104,26,2.24,10.46,24.56,14.55,1,Possession,12.803798,77.624943,431,1
LA07184,Metro,Andhra Pradesh,Guntur,52.79,15,2,3,145,82.44,29.82,59.96,8.64,44.56,38.09,8.86,79,80,7.71,6.47,21.18,9.25,3,Compensation,16.234078,80.423947,431,1
LA07185,Metro,Rajasthan,Sawai Madhopur,62.48,71,0,2,74,47.1,52.9,70.74,67.32,64.38,53.77,11.33,79,48,4.73,7.13,10.94,13.62,1,Possession,25.947214,76.420031,491,1
LA07186,Metro,Madhya Pradesh,Indore,101.52,114,2,1,58,66.92,44.64,57.73,71.8,46.52,59.14,11.91,61,25,5.43,11.72,26.07,22.31,2,Possession,22.617989,75.890023,306,1
LA07187,Irrigation,Punjab,Patiala,231.07,140,3,2,71,78.61,59.98,68.4,51.82,69.64,72.83,12.15,40,39,3.97,2.2,11.48,14.17,1,Possession,30.374747,76.450841,101,0
LA07188,Power,Rajasthan,Jaipur,38.24,40,0,0,15,5.0,15.96,21.77,22.22,20.17,16.33,8.19,74,5,6.34,6.54,20.53,9.52,2,Preliminary Notification,27.019489,75.691388,475,1
LA07189,Railway,Uttar Pradesh,Varanasi,295.25,176,5,0,27,68.55,49.86,64.36,46.12,62.45,55.91,11.61,77,46,3.61,10.18,30.25,10.24,2,Compensation,25.362754,83.075356,28,0
LA07190,Metro,Karnataka,Bengaluru Urban,170.4,82,2,1,56,28.58,15.6,29.42,38.28,16.6,39.73,7.32,81,106,4.59,10.85,27.85,16.87,2,Award,13.020222,77.561529,481,1
LA07191,Industrial Corridor,Rajasthan,Jodhpur,70.77,130,1,2,60,39.63,38.9,35.27,34.43,27.42,29.12,9.42,98,76,4.37,7.96,7.37,9.42,2,Award,26.165163,72.966515,48,0
LA07192,Irrigation,Gujarat,Rajkot,35.02,62,2,1,44,53.8,46.09,38.4,34.79,48.91,51.31,13.35,38,83,5.73,6.15,26.31,11.09,2,Compensation,22.281942,70.8322,345,1
LA07193,Highway,Uttar Pradesh,Varanasi,30.5,29,3,1,48,66.13,80.23,91.1,69.75,96.42,82.05,7.56,41,66,3.88,6.74,15.58,13.98,1,Possession,25.421692,82.883159,84,0
LA07194,Metro,Gujarat,Ahmedabad,120.1,114,0,0,44,89.73,80.69,86.37,73.99,63.42,64.72,13.44,53,39,4.18,7.45,22.9,16.45,1,Rehabilitation & Resettlement,23.113531,72.534586,116,0
LA07195,Railway,Andhra Pradesh,Vijayawada,158.17,220,3,0,12,48.24,50.72,51.34,49.54,46.35,53.04,4.58,39,58,7.85,10.51,38.67,19.46,3,Compensation,16.406071,80.630292,348,1
LA07196,Urban Development,Gujarat,Ahmedabad,109.08,95,1,2,94,43.65,61.34,63.33,62.36,69.99,80.36,10.11,48,24,10.35,12.25,26.63,13.44,2,Compensation,23.012374,72.580151,25,0
LA07197,Irrigation,Andhra Pradesh,Visakhapatnam,237.53,285,6,0,79,58.42,54.69,42.38,41.19,66.26,54.07,7.91,82,60,5.59,9.73,16.67,16.95,1,Compensation,17.541908,83.040656,258,1
LA07198,Highway,Uttar Pradesh,Agra,90.17,112,3,1,100,51.2,52.29,50.83,69.7,46.9,54.19,9.26,31,27,6.6,8.38,28.51,11.53,1,Compensation,27.157254,78.004275,32,0
LA07199,Railway,Madhya Pradesh,Gwalior,163.34,295,3,2,57,28.0,35.04,21.09,51.19,46.1,35.3,6.63,47,33,7.81,8.17,21.5,16.53,1,Award,26.314948,78.094952,447,1
LA07200,Irrigation,Telangana,Nalgonda,80.77,174,0,0,5,65.42,59.78,52.36,68.13,60.54,49.67,11.65,45,63,3.82,6.94,24.15,15.11,1,Possession,17.035174,79.235905,71,0
LA07201,Railway,Tamil Nadu,Salem,246.83,316,3,0,22,41.28,44.44,34.08,38.94,48.62,55.06,16.24,64,33,2.8,10.47,27.33,15.7,2,Award,11.548665,78.172095,113,0
LA07202,Airport,Telangana,Hyderabad,59.67,92,0,0,49,58.03,65.95,65.13,58.01,64.47,71.08,3.93,65,51,4.23,10.4,19.84,20.27,2,Possession,17.328125,78.461855,83,0
LA07203,Highway,Andhra Pradesh,Kurnool,209.57,353,3,1,36,53.08,49.96,35.09,48.58,49.96,54.0,11.64,76,36,3.91,4.84,11.05,26.45,2,Compensation,15.742195,78.009094,401,1
LA07204,Urban Development,Gujarat,Surat,43.86,114,2,0,32,52.01,60.55,57.46,67.02,42.44,76.97,10.13,52,73,4.57,16.72,31.24,17.19,3,Compensation,20.991442,72.737921,494,1
LA07205,Industrial Corridor,Madhya Pradesh,Jabalpur,339.77,338,1,1,60,63.82,66.34,59.16,58.36,74.69,69.09,8.01,65,34,6.99,10.23,22.33,16.75,2,Possession,23.120135,79.885987,318,1
LA07206,Industrial Corridor,Andhra Pradesh,Vijayawada,203.62,381,3,2,63,87.59,79.09,51.68,53.21,56.61,74.53,12.17,71,57,2.97,14.28,20.96,18.73,4,Possession,16.479393,80.727715,442,1
LA07207,Power,Punjab,Amritsar,10.96,5,3,0,17,59.94,28.45,22.7,57.03,41.32,51.49,9.15,75,45,6.99,9.42,22.45,5.2,2,Compensation,31.52477,74.957454,338,1
LA07208,Highway,Punjab,Patiala,268.39,164,0,0,3,66.02,79.36,58.99,77.7,72.53,61.49,7.78,36,22,4.86,8.75,19.29,17.37,0,Possession,30.381614,76.292466,284,1
LA07209,Power,Karnataka,Bengaluru Urban,89.2,91,1,2,69,70.19,72.62,64.47,46.55,58.41,72.74,11.72,55,5,4.7,6.99,24.22,15.93,0,Possession,13.039943,77.62762,50,0
LA07210,Industrial Corridor,Uttar Pradesh,Varanasi,87.29,108,0,1,32,68.86,81.32,79.88,84.07,74.59,79.35,12.88,54,45,3.42,9.11,12.07,13.57,1,Possession,25.374078,82.928593,303,1
